variable	mean_min_depth	no_of_nodes	mse_increase	node_purity_increase	no_of_trees	times_a_root	p_value
ASV_505	22.202005157884	721	-4.43570084576941e-06	0.427816477824892	698	0	1
ASV_506	NA	0	0	0	0	0	1
ASV_507	22.864150918875	127	-5.65570243893958e-05	0.0722563733153222	126	0	1
ASV_508	22.2405513656209	658	6.42142483287691e-05	0.143965907532887	641	0	1
ASV_509	23.0060996243273	20	0	0.00207787700162042	20	0	1
ASV_51	8.53892886587471	27200	0.034069346159445	27.5419584359003	9366	0	0
ASV_511	22.9071199106508	119	-3.10785716707969e-06	0.00744989890698938	119	0	1
ASV_512	22.930989785765	81	5.35044272270224e-06	0.0275781860831101	81	0	1
ASV_513	22.7907445628998	160	-1.96459538801574e-05	0.253796738495499	160	0	1
ASV_514	22.7163680373642	248	-5.30054996099752e-05	0.112360347339826	248	0	1
ASV_515	21.6008332216469	1413	-0.00013990397462685	0.575240405068599	1321	0	1
ASV_516	22.5314971266118	349	-0.000241687645923759	0.992888362638203	345	0	1
ASV_517	22.5056822012387	320	0.000122669976135305	1.57526362367148	319	0	1
ASV_518	22.9306158188649	70	-4.3137182245242e-05	0.0513127590964228	70	0	1
ASV_519	18.3991570311707	3735	0.00151412950642554	8.92231664793193	3172	0	8.35871586857646e-246
ASV_52	13.3138155751853	13282	0.0137713390974397	8.7066069734188	7357	0	0
ASV_520	22.9785022641893	48	0	0.00369779751835282	48	0	1
ASV_521	22.8518792161641	156	-7.58273725884216e-06	0.0409864769597573	156	0	1
ASV_522	23.0072164889837	20	0	0.00285885258435012	20	0	1
ASV_523	22.0657442583003	613	0.000551227363741141	1.08593579467736	595	0	1
ASV_524	20.1772798050564	2682	-1.43486557596664e-05	1.02867990224934	2348	0	2.03191962653542e-41
ASV_525	20.9916650218296	1756	-2.93964199488303e-05	0.563301107728838	1623	0	0.999999999974099
ASV_526	NA	0	0	0	0	0	1
ASV_527	NA	0	0	0	0	0	1
ASV_528	NA	0	0	0	0	0	1
ASV_529	22.2896867499238	704	-8.45075390835784e-05	0.338954350784402	678	0	1
ASV_53	11.4062682505838	18364	0.0088394024541344	10.7215913823857	8379	1	0
ASV_530	20.4295034216672	2290	0.000263383536196259	0.818196690263111	2065	0	5.64884694778544e-08
ASV_531	21.8540378921718	1069	-0.00022939549370878	0.685310652240889	1015	0	1
ASV_532	21.8576607574373	805	0.00106170568307703	0.865429446172565	783	0	1
ASV_533	19.8680327342877	2496	0.0011965740196795	2.75678250533828	2236	0	3.03688788134055e-22
ASV_534	22.8150606965174	143	-1.59149929233055e-05	0.124857697974298	143	0	1
ASV_535	22.4045678546045	537	-0.000198822036959037	0.507719186239877	523	0	1
ASV_536	22.9312709919789	89	1.01611737868225e-08	0.016606526250125	89	0	1
ASV_537	22.689580018276	284	2.20662611229065e-05	0.165082915249928	277	0	1
ASV_538	22.3856449994923	401	0.000264215657068319	1.34298504005471	397	0	1
ASV_539	21.7630487562189	1107	-9.78549430194326e-05	0.397518031463347	1055	0	1
ASV_54	8.92187259620266	25862	0.0371862724428453	19.72187435828	9310	0	0
ASV_540	22.8789463295766	101	5.47560793222004e-06	0.0589711932430961	101	0	1
ASV_541	20.4551921210275	1517	0.0125156941634764	9.12097096516057	1405	0	1
ASV_542	NA	0	0	0	0	0	1
ASV_543	21.9616107219007	927	6.45847342206342e-06	0.603127456594922	894	0	1
ASV_544	NA	0	0	0	0	0	1
ASV_545	22.6475444816733	316	-8.0943438696023e-06	0.347843112920402	312	0	1
ASV_546	21.5501993704945	1179	0.000276386634960987	0.706211405878583	1102	0	1
ASV_547	20.8447398923749	1819	0.00122285157077306	1.0096134886197	1660	0	0.999999837552267
ASV_548	NA	0	0	0	0	0	1
ASV_549	22.9825000710732	35	-3.80500985638264e-06	0.00948219880823127	35	0	1
ASV_55	10.6450565133516	20990	0.00952127696132782	10.1552551091388	8767	0	0
ASV_550	NA	0	0	0	0	0	1
ASV_551	NA	0	0	0	0	0	1
ASV_552	22.6658839679155	330	4.10043742200338e-06	0.0631220627744612	325	0	1
ASV_553	NA	0	0	0	0	0	1
ASV_554	NA	0	0	0	0	0	1
ASV_555	21.6430047314448	928	0.000577360132805427	1.56605404716649	927	0	1
ASV_556	NA	0	0	0	0	0	1
ASV_557	NA	0	0	0	0	0	1
ASV_558	21.0134579348157	1872	0.000441658131644639	1.13598446683521	1705	0	0.99995096263875
ASV_559	22.653867966291	344	-2.42735128816987e-05	0.17235483176458	337	0	1
ASV_56	22.1347785155853	730	0.000193676314151855	0.619990913403552	702	0	1
ASV_560	22.0124424408569	874	-3.61686024725939e-06	0.723235944368447	837	0	1
ASV_561	NA	0	0	0	0	0	1
ASV_562	22.5438328358209	437	-0.000209270179107768	0.235326262453185	432	0	1
ASV_563	21.2723086607777	1314	0.0011506963928972	1.83588377058497	1239	0	1
ASV_564	22.9287589806072	81	-4.01150357874334e-06	0.0361094053775335	80	0	1
ASV_565	23.001008346025	25	0	0.000758849721536514	25	0	1
ASV_566	22.9095195045182	97	-1.34398273114605e-05	0.0175593195562413	97	0	1
ASV_567	NA	0	0	0	0	0	1
ASV_568	22.7865311808305	212	4.59477556751461e-05	0.112022610803934	212	0	1
ASV_569	NA	0	0	0	0	0	1
ASV_57	12.8139818458727	12090	0.01241860825605	11.4177043804286	7005	0	0
ASV_570	22.9851253122144	40	-9.19104597993434e-08	0.00309319697398876	40	0	1
ASV_571	20.9196533252107	1678	-2.72640234743985e-06	1.18714601097101	1562	0	1
ASV_572	NA	0	0	0	0	0	1
ASV_573	21.9520899989847	919	0.000191647828555977	0.766517586290438	886	0	1
ASV_574	22.0044710325921	860	0.000278063297070718	0.772313416620268	820	0	1
ASV_575	22.6025674078587	351	-6.80167361109299e-05	0.355177283074141	346	0	1
ASV_576	22.8063338816123	177	-1.21751837025314e-05	0.0798818841645921	176	0	1
ASV_577	22.8336726165093	167	-7.92739846322314e-06	0.0304608535565697	167	0	1
ASV_578	22.0594438420144	723	-8.18688634167765e-05	1.13332594957728	701	0	1
ASV_579	22.9529735810742	63	-7.20610023632777e-07	0.00892374444207492	63	0	1
ASV_58	7.95325803634887	26223	0.179703213474355	56.0748733026486	9306	38	0
ASV_580	NA	0	0	0	0	0	1
ASV_582	22.9863407858666	41	0	0.00503869034425248	41	0	1
ASV_583	22.388240186821	458	-3.81246045981368e-05	0.225921998118658	447	0	1
ASV_584	22.9184368768403	103	1.17744679035362e-06	0.0213732131265458	103	0	1
